CDE - 000993;23/04/2019;28/04/2019;22;Grossiste;5;9
CDE - 0004263;23/04/2019;07/05/2019;26;Grossiste;4;7
CDE - 0004440;23/04/2019;05/05/2019;3;Détaillant;10;12
CDE - 0006123;23/04/2019;05/05/2019;46;Détaillant;2;9
CDE - 0007735;23/04/2019;27/04/2019;6;Grossiste;11;11
CDE - 000214;24/04/2019;30/04/2019;25;Grossiste;8;6
CDE - 0003292;24/04/2019;03/05/2019;19;Grossiste;13;6
CDE - 0003931;24/04/2019;01/05/2019;18;Détaillant;7;7
CDE - 0004489;24/04/2019;12/05/2019;13;Grossiste;5;8
CDE - 0005788;24/04/2019;29/04/2019;43;Détaillant;1;11
CDE - 0005845;24/04/2019;05/05/2019;10;Grossiste;1;11
CDE - 0008007;24/04/2019;11/05/2019;38;Grossiste;7;9
CDE - 000173;25/04/2019;11/05/2019;17;Détaillant;7;6
CDE - 000401;25/04/2019;07/05/2019;38;Grossiste;2;7
CDE - 0002015;25/04/2019;09/05/2019;39;Grossiste;7;7
CDE - 0003171;25/04/2019;02/05/2019;1;Détaillant;5;11
CDE - 0003659;25/04/2019;06/05/2019;32;Grossiste;5;8
CDE - 0003933;25/04/2019;01/05/2019;21;Export;1;9
CDE - 0004125;25/04/2019;13/05/2019;41;Grossiste;2;10
CDE - 0005044;25/04/2019;28/04/2019;16;Grossiste;11;6
CDE - 0005129;25/04/2019;05/05/2019;47;Export;7;8
CDE - 0005972;25/04/2019;08/05/2019;31;Grossiste;11;6
CDE - 0004148;26/04/2019;08/05/2019;14;Grossiste;2;10
CDE - 0004174;26/04/2019;02/05/2019;9;Grossiste;5;10
CDE - 0006260;26/04/2019;11/05/2019;2;Grossiste;1;12
CDE - 0004428;27/04/2019;07/05/2019;15;Grossiste;7;9
CDE - 0004616;27/04/2019;15/05/2019;38;Détaillant;1;6
CDE - 0004633;27/04/2019;14/05/2019;46;Grossiste;5;9
CDE - 0004744;27/04/2019;06/05/2019;43;Détaillant;2;8
CDE - 0005100;27/04/2019;01/05/2019;11;Grossiste;11;9
CDE - 0005105;27/04/2019;09/05/2019;4;Grossiste;8;7
CDE - 0007743;27/04/2019;10/05/2019;7;Grossiste;12;8
CDE - 0004299;28/04/2019;04/05/2019;43;Grossiste;11;8
CDE - 0006162;28/04/2019;12/05/2019;43;Grossiste;9;10
CDE - 0001285;29/04/2019;13/05/2019;13;Détaillant;2;11
CDE - 0002051;29/04/2019;11/05/2019;40;Grossiste;7;5
CDE - 0002285;29/04/2019;06/05/2019;29;Détaillant;2;6
CDE - 0003838;29/04/2019;03/05/2019;13;Grossiste;1;7
CDE - 0004167;29/04/2019;04/05/2019;18;Grossiste;2;7
CDE - 0004970;29/04/2019;04/05/2019;3;Grossiste;1;9
CDE - 0006686;29/04/2019;05/05/2019;9;Détaillant;1;11
CDE - 0007719;29/04/2019;10/05/2019;22;Grossiste;7;8
CDE - 0002107;30/04/2019;18/05/2019;31;Détaillant;5;12
CDE - 0004128;30/04/2019;10/05/2019;10;Grossiste;2;8
CDE - 0004325;30/04/2019;05/05/2019;40;Grossiste;2;10
CDE - 0005468;30/04/2019;05/05/2019;47;Détaillant;5;7
CDE - 0005679;30/04/2019;03/05/2019;43;Grossiste;1;10
CDE - 0005777;30/04/2019;16/05/2019;8;Grossiste;5;10
CDE - 0008078;30/04/2019;14/05/2019;12;Détaillant;7;7
CDE - 000114;01/05/2019;08/05/2019;17;Export;7;9
CDE - 000261;01/05/2019;16/05/2019;12;Détaillant;6;12
CDE - 0001074;01/05/2019;04/05/2019;14;Export;2;10
CDE - 0001273;01/05/2019;11/05/2019;25;Détaillant;5;7
CDE - 0001917;01/05/2019;06/05/2019;12;Détaillant;12;6
CDE - 0002135;01/05/2019;05/05/2019;6;Grossiste;2;7
CDE - 0004828;01/05/2019;15/05/2019;29;Export;8;6
CDE - 000534;02/05/2019;18/05/2019;30;Grossiste;6;11
CDE - 000645;02/05/2019;11/05/2019;13;Détaillant;7;5
CDE - 0001142;02/05/2019;08/05/2019;17;Grossiste;7;7
CDE - 0002019;02/05/2019;07/05/2019;13;Détaillant;4;12
CDE - 0002983;02/05/2019;08/05/2019;50;Grossiste;2;5
CDE - 0003689;02/05/2019;16/05/2019;42;Grossiste;10;5
CDE - 0003902;02/05/2019;13/05/2019;8;Export;7;8
CDE - 0004315;02/05/2019;08/05/2019;23;Export;11;8
CDE - 0004375;02/05/2019;19/05/2019;33;Détaillant;2;8
CDE - 0007344;02/05/2019;14/05/2019;20;Grossiste;9;12
CDE - 0007755;02/05/2019;19/05/2019;50;Grossiste;5;12
CDE - 0007830;02/05/2019;10/05/2019;14;Export;11;12
CDE - 0008079;02/05/2019;20/05/2019;21;Grossiste;11;8
CDE - 0001008;03/05/2019;20/05/2019;23;Détaillant;11;12
CDE - 0001392;03/05/2019;12/05/2019;49;Export;3;9
CDE - 0001548;03/05/2019;14/05/2019;44;Export;5;6
CDE - 0003569;03/05/2019;20/05/2019;43;Grossiste;5;12
CDE - 0004723;03/05/2019;13/05/2019;3;Détaillant;2;8
CDE - 0005955;03/05/2019;06/05/2019;22;Grossiste;2;8
CDE - 0006498;03/05/2019;10/05/2019;10;Grossiste;2;6
CDE - 000337;04/05/2019;20/05/2019;26;Grossiste;13;6
CDE - 000601;04/05/2019;15/05/2019;46;Détaillant;5;7
CDE - 0001303;04/05/2019;22/05/2019;13;Grossiste;5;10
CDE - 0003248;04/05/2019;18/05/2019;28;Grossiste;1;9
CDE - 0004157;04/05/2019;07/05/2019;46;Grossiste;9;11
CDE - 0006134;04/05/2019;19/05/2019;40;Détaillant;3;11
CDE - 0006546;04/05/2019;15/05/2019;7;Grossiste;13;9
CDE - 0006585;04/05/2019;12/05/2019;45;Grossiste;7;12
CDE - 0006592;04/05/2019;11/05/2019;5;Grossiste;6;5
CDE - 000647;05/05/2019;19/05/2019;34;Grossiste;1;8
CDE - 0001977;05/05/2019;14/05/2019;6;Détaillant;7;5
CDE - 0003468;05/05/2019;09/05/2019;10;Grossiste;7;9
CDE - 0004883;05/05/2019;19/05/2019;7;Grossiste;2;9
CDE - 0006500;05/05/2019;19/05/2019;49;Détaillant;2;8
CDE - 000747;06/05/2019;12/05/2019;36;Détaillant;1;9
CDE - 0002292;06/05/2019;21/05/2019;25;Détaillant;13;6
CDE - 0002424;06/05/2019;14/05/2019;15;Grossiste;11;11
CDE - 0003458;06/05/2019;18/05/2019;17;Grossiste;11;6
CDE - 0005078;06/05/2019;21/05/2019;2;Grossiste;2;5
CDE - 0005941;06/05/2019;09/05/2019;17;Grossiste;8;8
CDE - 0006078;06/05/2019;12/05/2019;25;Grossiste;9;8
CDE - 0006097;06/05/2019;16/05/2019;27;Grossiste;1;8
CDE - 0003388;07/05/2019;16/05/2019;47;Export;2;11
CDE - 0005665;07/05/2019;11/05/2019;47;Grossiste;7;11
CDE - 0005699;07/05/2019;13/05/2019;18;Grossiste;9;10
CDE - 0006029;07/05/2019;22/05/2019;50;Export;9;7
CDE - 0006285;07/05/2019;22/05/2019;12;Export;1;6
CDE - 0007269;07/05/2019;25/05/2019;46;Grossiste;7;9
CDE - 000415;08/05/2019;12/05/2019;8;Grossiste;12;12
CDE - 000680;08/05/2019;12/05/2019;22;Grossiste;1;8
CDE - 0002298;08/05/2019;13/05/2019;13;Grossiste;9;7
CDE - 0002380;08/05/2019;11/05/2019;17;Grossiste;8;7
CDE - 0003474;08/05/2019;22/05/2019;18;Détaillant;9;7
CDE - 0004992;08/05/2019;14/05/2019;9;Grossiste;11;8
CDE - 0006475;08/05/2019;14/05/2019;45;Détaillant;11;7
CDE - 0007380;08/05/2019;23/05/2019;39;Grossiste;7;10
CDE - 0007951;08/05/2019;23/05/2019;3;Détaillant;7;7
CDE - 0004751;09/05/2019;17/05/2019;32;Détaillant;5;9
CDE - 0005448;09/05/2019;24/05/2019;10;Détaillant;7;9
CDE - 0005460;09/05/2019;17/05/2019;2;Grossiste;2;9
CDE - 0005507;09/05/2019;21/05/2019;19;Export;14;8
CDE - 0007664;09/05/2019;14/05/2019;32;Grossiste;10;9
CDE - 000148;10/05/2019;23/05/2019;49;Grossiste;2;10
CDE - 000464;10/05/2019;14/05/2019;22;Grossiste;7;5
CDE - 0001567;10/05/2019;24/05/2019;3;Détaillant;5;5
CDE - 0004241;10/05/2019;19/05/2019;36;Détaillant;2;7
CDE - 0006184;10/05/2019;24/05/2019;1;Détaillant;2;6
CDE - 0006258;10/05/2019;24/05/2019;1;Détaillant;1;11
CDE - 0007701;10/05/2019;22/05/2019;46;Grossiste;14;8
CDE - 0003180;11/05/2019;18/05/2019;5;Export;2;5
CDE - 0005539;11/05/2019;18/05/2019;19;Grossiste;2;9
CDE - 0006087;11/05/2019;18/05/2019;16;Grossiste;1;5
CDE - 0006554;11/05/2019;29/05/2019;16;Grossiste;6;5
CDE - 0006597;11/05/2019;15/05/2019;19;Export;8;5
CDE - 000405;12/05/2019;17/05/2019;21;Grossiste;8;6
CDE - 000973;12/05/2019;19/05/2019;6;Détaillant;13;8
CDE - 0001680;12/05/2019;30/05/2019;15;Grossiste;1;5
CDE - 0002130;12/05/2019;26/05/2019;7;Export;3;6
CDE - 0003256;12/05/2019;28/05/2019;16;Export;9;8
CDE - 0003586;12/05/2019;21/05/2019;2;Export;2;10
CDE - 0005117;12/05/2019;18/05/2019;5;Grossiste;5;12
CDE - 0005533;12/05/2019;20/05/2019;38;Détaillant;10;6
CDE - 0007608;12/05/2019;29/05/2019;11;Détaillant;14;10
CDE - 0002269;13/05/2019;25/05/2019;24;Grossiste;9;8
CDE - 0002559;13/05/2019;19/05/2019;17;Grossiste;2;7
CDE - 0003912;13/05/2019;31/05/2019;49;Grossiste;9;9
CDE - 0006646;13/05/2019;19/05/2019;47;Grossiste;5;11
CDE - 0006951;13/05/2019;19/05/2019;45;Détaillant;1;5
CDE - 0007285;13/05/2019;25/05/2019;31;Détaillant;7;7
CDE - 0007682;13/05/2019;22/05/2019;39;Détaillant;10;10
CDE - 0008085;13/05/2019;20/05/2019;19;Détaillant;1;5
CDE - 000362;14/05/2019;31/05/2019;21;Grossiste;13;10
CDE - 0002833;14/05/2019;17/05/2019;7;Export;7;11
CDE - 0004203;14/05/2019;18/05/2019;34;Export;1;8
CDE - 0004321;14/05/2019;18/05/2019;10;Export;3;12
CDE - 0004330;14/05/2019;23/05/2019;20;Grossiste;11;5
CDE - 0004400;14/05/2019;27/05/2019;28;Grossiste;11;7
CDE - 0005882;14/05/2019;24/05/2019;32;Grossiste;13;8
CDE - 0006370;14/05/2019;22/05/2019;29;Détaillant;8;7
CDE - 000538;15/05/2019;27/05/2019;15;Export;1;5
CDE - 0001908;15/05/2019;30/05/2019;44;Détaillant;1;10
CDE - 0003925;15/05/2019;18/05/2019;7;Détaillant;5;6
CDE - 0004401;15/05/2019;29/05/2019;24;Grossiste;1;9
CDE - 0006492;15/05/2019;01/06/2019;42;Détaillant;1;11
CDE - 000408;16/05/2019;03/06/2019;22;Détaillant;5;6
CDE - 0001071;16/05/2019;01/06/2019;3;Export;14;10
CDE - 0002139;16/05/2019;25/05/2019;34;Export;11;10
CDE - 0003977;16/05/2019;03/06/2019;10;Export;8;8
CDE - 0004525;16/05/2019;01/06/2019;14;Détaillant;1;5
CDE - 0007791;16/05/2019;19/05/2019;48;Détaillant;5;5
CDE - 000556;17/05/2019;25/05/2019;4;Grossiste;5;12
CDE - 0003062;17/05/2019;27/05/2019;28;Grossiste;2;10
CDE - 0003570;17/05/2019;28/05/2019;34;Grossiste;6;5
CDE - 0004735;17/05/2019;03/06/2019;29;Export;3;9
CDE - 0005268;17/05/2019;04/06/2019;3;Grossiste;7;10
CDE - 0006048;17/05/2019;01/06/2019;20;Détaillant;1;12
CDE - 0006579;17/05/2019;26/05/2019;30;Export;7;11
CDE - 0007236;17/05/2019;22/05/2019;23;Détaillant;1;10
CDE - 0007383;17/05/2019;25/05/2019;17;Grossiste;1;10
CDE - 0001143;18/05/2019;29/05/2019;22;Détaillant;1;11
CDE - 0002502;18/05/2019;26/05/2019;42;Détaillant;7;9
CDE - 0003222;18/05/2019;23/05/2019;6;Grossiste;5;5
CDE - 0003581;18/05/2019;29/05/2019;20;Export;1;9
CDE - 0004110;18/05/2019;22/05/2019;9;Détaillant;13;7
CDE - 0004596;18/05/2019;27/05/2019;32;Détaillant;7;5
CDE - 0006286;18/05/2019;30/05/2019;11;Grossiste;5;5
CDE - 0007969;18/05/2019;30/05/2019;13;Grossiste;11;9
CDE - 000814;19/05/2019;26/05/2019;42;Grossiste;11;11
CDE - 0003352;19/05/2019;31/05/2019;40;Grossiste;7;12
CDE - 0003598;19/05/2019;24/05/2019;29;Grossiste;1;9
CDE - 0003804;19/05/2019;31/05/2019;48;Grossiste;13;5
CDE - 0004586;19/05/2019;31/05/2019;35;Grossiste;11;8
CDE - 0004752;19/05/2019;26/05/2019;50;Grossiste;2;6
CDE - 0005165;19/05/2019;29/05/2019;35;Export;4;10
CDE - 0005287;19/05/2019;22/05/2019;32;Détaillant;11;10
CDE - 0007256;19/05/2019;04/06/2019;32;Détaillant;5;5
CDE - 000332;20/05/2019;01/06/2019;19;Grossiste;5;5
CDE - 000571;20/05/2019;07/06/2019;22;Grossiste;11;10
CDE - 000662;20/05/2019;26/05/2019;4;Export;9;5
CDE - 000678;20/05/2019;27/05/2019;18;Grossiste;13;11
CDE - 0002277;20/05/2019;25/05/2019;44;Détaillant;3;10
CDE - 0004822;20/05/2019;30/05/2019;25;Grossiste;8;11
CDE - 0005407;20/05/2019;25/05/2019;10;Grossiste;1;6
CDE - 0005757;20/05/2019;24/05/2019;39;Détaillant;2;9
CDE - 0001827;21/05/2019;28/05/2019;45;Détaillant;13;7
CDE - 0002679;21/05/2019;04/06/2019;46;Détaillant;13;8
CDE - 0002907;21/05/2019;03/06/2019;26;Grossiste;1;7
CDE - 0003624;21/05/2019;27/05/2019;38;Grossiste;13;7
CDE - 0004833;21/05/2019;31/05/2019;40;Grossiste;1;7
CDE - 0005655;21/05/2019;06/06/2019;37;Détaillant;11;6
CDE - 0007967;21/05/2019;27/05/2019;12;Détaillant;13;11
CDE - 000914;22/05/2019;01/06/2019;8;Grossiste;11;10
CDE - 0001114;22/05/2019;28/05/2019;34;Export;4;11
CDE - 0003423;22/05/2019;02/06/2019;26;Détaillant;1;8
CDE - 0003830;22/05/2019;05/06/2019;35;Export;1;11
CDE - 0004050;22/05/2019;05/06/2019;24;Grossiste;13;9
CDE - 0004151;22/05/2019;01/06/2019;6;Grossiste;7;5
CDE - 0004852;22/05/2019;03/06/2019;45;Détaillant;5;10
CDE - 0001422;23/05/2019;08/06/2019;17;Grossiste;11;12
CDE - 0003759;23/05/2019;05/06/2019;43;Détaillant;7;5
CDE - 0004304;23/05/2019;07/06/2019;43;Export;1;6
CDE - 0005139;23/05/2019;04/06/2019;5;Grossiste;7;12
CDE - 0005173;23/05/2019;08/06/2019;13;Export;1;8
CDE - 0005912;23/05/2019;07/06/2019;15;Grossiste;3;12
CDE - 0006188;23/05/2019;05/06/2019;2;Détaillant;10;12
CDE - 0006459;23/05/2019;28/05/2019;26;Grossiste;11;6
CDE - 000456;24/05/2019;27/05/2019;5;Détaillant;14;7
CDE - 0001878;24/05/2019;29/05/2019;6;Détaillant;1;6
CDE - 0002627;24/05/2019;28/05/2019;8;Grossiste;1;11
CDE - 0002776;24/05/2019;05/06/2019;43;Grossiste;2;8
CDE - 0004740;24/05/2019;07/06/2019;1;Grossiste;5;10
CDE - 0006338;24/05/2019;07/06/2019;49;Grossiste;7;7
CDE - 0006469;24/05/2019;30/05/2019;18;Détaillant;9;5
CDE - 0001245;25/05/2019;31/05/2019;46;Export;13;8
CDE - 0001750;25/05/2019;08/06/2019;34;Grossiste;1;7
CDE - 0004352;25/05/2019;05/06/2019;33;Détaillant;7;6
CDE - 0007138;25/05/2019;11/06/2019;9;Détaillant;5;7
CDE - 0002123;26/05/2019;29/05/2019;45;Grossiste;11;5
CDE - 0003257;26/05/2019;05/06/2019;23;Grossiste;2;6
CDE - 0005812;26/05/2019;06/06/2019;50;Grossiste;1;7
CDE - 0005887;26/05/2019;11/06/2019;6;Export;5;6
CDE - 0007087;26/05/2019;10/06/2019;6;Détaillant;5;11
CDE - 0007405;26/05/2019;07/06/2019;45;Grossiste;5;8
CDE - 0007659;26/05/2019;31/05/2019;22;Export;9;8
CDE - 0007833;26/05/2019;11/06/2019;25;Grossiste;1;12
CDE - 000109;27/05/2019;01/06/2019;9;Grossiste;6;7
CDE - 000307;27/05/2019;05/06/2019;1;Grossiste;10;12
CDE - 0001184;27/05/2019;02/06/2019;7;Grossiste;5;12
CDE - 0001210;27/05/2019;12/06/2019;48;Grossiste;7;10
CDE - 0004175;27/05/2019;14/06/2019;49;Détaillant;5;12
CDE - 0007377;27/05/2019;06/06/2019;21;Grossiste;9;11
CDE - 0007382;27/05/2019;12/06/2019;6;Grossiste;2;6
CDE - 0007904;27/05/2019;07/06/2019;38;Export;2;7
CDE - 0001785;28/05/2019;12/06/2019;5;Export;1;11
CDE - 0002110;28/05/2019;12/06/2019;38;Grossiste;7;11
CDE - 0002746;28/05/2019;14/06/2019;9;Détaillant;7;10
CDE - 0003426;28/05/2019;08/06/2019;18;Grossiste;2;11
CDE - 0004587;28/05/2019;05/06/2019;49;Grossiste;2;8
CDE - 0006854;28/05/2019;13/06/2019;44;Grossiste;9;12
CDE - 0008038;28/05/2019;07/06/2019;28;Grossiste;4;5
CDE - 0001513;29/05/2019;09/06/2019;42;Grossiste;12;7
CDE - 0002049;29/05/2019;09/06/2019;46;Grossiste;13;10
CDE - 0002249;29/05/2019;15/06/2019;24;Détaillant;2;11
CDE - 0003425;29/05/2019;06/06/2019;24;Détaillant;12;12
CDE - 0003623;29/05/2019;01/06/2019;7;Grossiste;8;8
CDE - 0003811;29/05/2019;08/06/2019;45;Détaillant;7;11
CDE - 0004256;29/05/2019;07/06/2019;3;Grossiste;5;12
CDE - 0007035;29/05/2019;11/06/2019;27;Grossiste;11;11
CDE - 0002300;30/05/2019;06/06/2019;44;Détaillant;5;11
CDE - 0003121;30/05/2019;09/06/2019;40;Export;2;6
CDE - 0003948;30/05/2019;05/06/2019;45;Grossiste;7;8
CDE - 0005863;30/05/2019;15/06/2019;47;Détaillant;9;10
CDE - 0006294;30/05/2019;13/06/2019;4;Grossiste;4;6
CDE - 0007858;30/05/2019;17/06/2019;26;Détaillant;7;8
CDE - 0008014;30/05/2019;16/06/2019;44;Détaillant;2;9
CDE - 0001244;31/05/2019;06/06/2019;6;Grossiste;7;12
CDE - 0002236;31/05/2019;03/06/2019;29;Export;1;8
CDE - 0002941;31/05/2019;13/06/2019;33;Grossiste;2;11
CDE - 0003054;31/05/2019;13/06/2019;27;Détaillant;5;11
CDE - 0003225;31/05/2019;04/06/2019;26;Détaillant;6;5
CDE - 0004926;31/05/2019;17/06/2019;45;Export;11;8
CDE - 0005195;31/05/2019;08/06/2019;46;Grossiste;8;8
CDE - 0006075;31/05/2019;18/06/2019;30;Grossiste;6;12
CDE - 0006127;31/05/2019;07/06/2019;24;Grossiste;1;12
CDE - 0001085;01/06/2019;11/06/2019;32;Grossiste;1;11
CDE - 0001645;01/06/2019;09/06/2019;17;Export;2;10
CDE - 0002183;01/06/2019;04/06/2019;49;Grossiste;6;8
CDE - 0004870;01/06/2019;08/06/2019;12;Détaillant;7;5
CDE - 0005043;01/06/2019;06/06/2019;34;Détaillant;1;10
CDE - 0005825;01/06/2019;10/06/2019;26;Détaillant;10;12
CDE - 000689;02/06/2019;06/06/2019;14;Grossiste;2;7
CDE - 0003299;02/06/2019;15/06/2019;48;Grossiste;7;6
CDE - 0003739;02/06/2019;12/06/2019;4;Grossiste;11;10
CDE - 0004601;02/06/2019;05/06/2019;7;Grossiste;2;8
CDE - 0005081;02/06/2019;11/06/2019;46;Grossiste;9;5
CDE - 0005750;02/06/2019;16/06/2019;7;Détaillant;2;5
CDE - 0001718;03/06/2019;06/06/2019;25;Export;1;10
CDE - 0002230;03/06/2019;07/06/2019;4;Grossiste;2;7
CDE - 0003580;03/06/2019;13/06/2019;13;Détaillant;5;11
CDE - 0003603;03/06/2019;07/06/2019;19;Grossiste;2;9
CDE - 0006866;03/06/2019;10/06/2019;20;Détaillant;11;7
CDE - 0007110;03/06/2019;07/06/2019;19;Détaillant;5;7
CDE - 0007369;03/06/2019;08/06/2019;46;Grossiste;11;8
CDE - 000518;04/06/2019;13/06/2019;28;Grossiste;2;6
CDE - 0003732;04/06/2019;21/06/2019;30;Grossiste;1;12
CDE - 0004619;04/06/2019;11/06/2019;34;Grossiste;12;5
CDE - 0004645;04/06/2019;09/06/2019;46;Grossiste;7;8
CDE - 0005541;04/06/2019;16/06/2019;26;Grossiste;3;9
CDE - 0007069;04/06/2019;14/06/2019;48;Détaillant;5;11
CDE - 0007125;04/06/2019;15/06/2019;39;Export;1;6
CDE - 000805;05/06/2019;10/06/2019;44;Export;9;6
CDE - 000864;05/06/2019;15/06/2019;41;Export;1;6
CDE - 0001274;05/06/2019;16/06/2019;34;Détaillant;2;8
CDE - 0001872;05/06/2019;22/06/2019;16;Export;2;5
CDE - 0001960;05/06/2019;16/06/2019;42;Export;2;11
CDE - 0003138;05/06/2019;21/06/2019;38;Grossiste;1;10
CDE - 0003282;05/06/2019;13/06/2019;32;Grossiste;11;10
CDE - 0005732;05/06/2019;11/06/2019;6;Export;2;6
CDE - 0005856;05/06/2019;23/06/2019;45;Grossiste;7;8
CDE - 0006432;05/06/2019;11/06/2019;21;Détaillant;5;11
CDE - 0006717;05/06/2019;18/06/2019;30;Export;7;6
CDE - 0007066;05/06/2019;10/06/2019;9;Détaillant;11;5
CDE - 0008003;05/06/2019;18/06/2019;31;Détaillant;7;11
CDE - 0001037;06/06/2019;20/06/2019;45;Grossiste;9;7
CDE - 0001301;06/06/2019;23/06/2019;10;Export;7;6
CDE - 0002172;06/06/2019;11/06/2019;1;Export;1;5
CDE - 0003085;06/06/2019;21/06/2019;37;Grossiste;1;6
CDE - 0003554;06/06/2019;16/06/2019;45;Export;5;10
CDE - 0003589;06/06/2019;18/06/2019;47;Grossiste;2;6
CDE - 0005037;06/06/2019;23/06/2019;34;Détaillant;10;10
CDE - 0005678;06/06/2019;11/06/2019;27;Grossiste;7;7
CDE - 0006625;06/06/2019;13/06/2019;44;Détaillant;5;7
CDE - 0006631;06/06/2019;11/06/2019;21;Détaillant;5;12
CDE - 0006897;06/06/2019;18/06/2019;46;Détaillant;2;9
CDE - 000132;07/06/2019;17/06/2019;35;Détaillant;5;6
CDE - 000701;07/06/2019;13/06/2019;25;Grossiste;9;7
CDE - 0001118;07/06/2019;16/06/2019;12;Grossiste;7;11
CDE - 0001197;07/06/2019;24/06/2019;6;Export;8;8
CDE - 0004113;07/06/2019;14/06/2019;39;Détaillant;2;7
CDE - 0005133;07/06/2019;22/06/2019;29;Grossiste;13;5
CDE - 0005810;07/06/2019;15/06/2019;36;Grossiste;4;11
CDE - 0005929;07/06/2019;13/06/2019;25;Grossiste;1;10
CDE - 0007181;07/06/2019;23/06/2019;21;Grossiste;14;12
CDE - 0007782;07/06/2019;24/06/2019;15;Détaillant;14;12
CDE - 0001318;08/06/2019;22/06/2019;43;Grossiste;8;8
CDE - 0002059;08/06/2019;18/06/2019;45;Grossiste;11;9
CDE - 0002903;08/06/2019;26/06/2019;2;Grossiste;1;9
CDE - 0003978;08/06/2019;14/06/2019;7;Détaillant;7;11
CDE - 0004112;08/06/2019;23/06/2019;39;Détaillant;5;6
CDE - 0007624;08/06/2019;23/06/2019;6;Export;9;11
CDE - 000296;09/06/2019;14/06/2019;29;Grossiste;11;11
CDE - 0001388;09/06/2019;23/06/2019;9;Grossiste;7;10
CDE - 0002227;09/06/2019;20/06/2019;41;Détaillant;2;8
CDE - 0002777;09/06/2019;24/06/2019;10;Détaillant;9;11
CDE - 0004696;09/06/2019;26/06/2019;42;Détaillant;9;6
CDE - 0004778;09/06/2019;18/06/2019;40;Détaillant;8;8
CDE - 0005001;09/06/2019;15/06/2019;45;Export;11;6
CDE - 0005830;09/06/2019;18/06/2019;5;Détaillant;14;6
CDE - 0006569;09/06/2019;25/06/2019;6;Export;11;9
CDE - 0007381;09/06/2019;24/06/2019;13;Grossiste;11;5
CDE - 0007642;09/06/2019;21/06/2019;34;Détaillant;9;6
CDE - 000229;10/06/2019;15/06/2019;49;Export;2;11
CDE - 000532;10/06/2019;23/06/2019;26;Détaillant;2;5
CDE - 000761;10/06/2019;20/06/2019;24;Grossiste;7;10
CDE - 0002552;10/06/2019;21/06/2019;5;Grossiste;2;6
CDE - 0004850;10/06/2019;24/06/2019;34;Grossiste;7;6
CDE - 0005546;10/06/2019;20/06/2019;18;Grossiste;11;6
CDE - 0006878;10/06/2019;14/06/2019;37;Grossiste;6;5
CDE - 0007859;10/06/2019;22/06/2019;34;Export;1;9
CDE - 000809;11/06/2019;20/06/2019;31;Détaillant;1;8
CDE - 0004300;11/06/2019;16/06/2019;3;Grossiste;11;9
CDE - 0004387;11/06/2019;19/06/2019;22;Grossiste;10;5
CDE - 0004746;11/06/2019;20/06/2019;30;Grossiste;7;6
CDE - 0006201;11/06/2019;25/06/2019;10;Détaillant;9;5
CDE - 000131;12/06/2019;19/06/2019;29;Détaillant;1;7
CDE - 0002428;12/06/2019;21/06/2019;32;Grossiste;8;7
CDE - 0006225;12/06/2019;27/06/2019;8;Détaillant;7;9
CDE - 0007690;12/06/2019;30/06/2019;17;Grossiste;11;11
CDE - 0001242;13/06/2019;29/06/2019;39;Grossiste;9;12
CDE - 0001387;13/06/2019;25/06/2019;8;Grossiste;2;11
CDE - 0001881;13/06/2019;23/06/2019;15;Grossiste;11;12
CDE - 0001959;13/06/2019;19/06/2019;23;Export;12;8
CDE - 0001993;13/06/2019;26/06/2019;12;Export;2;5
CDE - 0002615;13/06/2019;25/06/2019;17;Grossiste;13;8
CDE - 0003462;13/06/2019;21/06/2019;39;Détaillant;4;6
CDE - 0003566;13/06/2019;19/06/2019;26;Grossiste;11;6
CDE - 0003769;13/06/2019;21/06/2019;25;Détaillant;7;7
CDE - 0005143;13/06/2019;01/07/2019;18;Export;11;12
CDE - 0007600;13/06/2019;26/06/2019;46;Détaillant;13;5
CDE - 0001693;14/06/2019;02/07/2019;27;Grossiste;5;9
CDE - 0001868;14/06/2019;29/06/2019;32;Grossiste;7;8
CDE - 0002317;14/06/2019;19/06/2019;31;Grossiste;7;5
CDE - 0002954;14/06/2019;25/06/2019;32;Grossiste;12;5
CDE - 0003037;14/06/2019;20/06/2019;25;Export;3;9
CDE - 0007838;14/06/2019;02/07/2019;9;Export;9;12
CDE - 0001823;15/06/2019;24/06/2019;18;Export;11;5
CDE - 0002739;15/06/2019;01/07/2019;11;Détaillant;1;12
CDE - 0003808;15/06/2019;24/06/2019;3;Grossiste;13;9
CDE - 0006956;15/06/2019;30/06/2019;31;Détaillant;5;9
CDE - 0007409;15/06/2019;18/06/2019;21;Détaillant;11;9
CDE - 0007638;15/06/2019;30/06/2019;47;Grossiste;7;11
CDE - 000218;16/06/2019;03/07/2019;25;Détaillant;1;5
CDE - 0001092;16/06/2019;29/06/2019;40;Grossiste;1;10
CDE - 0001138;16/06/2019;27/06/2019;8;Grossiste;5;12
CDE - 0001280;16/06/2019;29/06/2019;23;Détaillant;1;7
CDE - 0003643;16/06/2019;23/06/2019;19;Grossiste;7;5
CDE - 0003762;16/06/2019;01/07/2019;46;Grossiste;2;6
CDE - 0003996;16/06/2019;01/07/2019;35;Détaillant;1;11
CDE - 0005424;16/06/2019;24/06/2019;28;Grossiste;1;7
CDE - 0005793;16/06/2019;27/06/2019;45;Détaillant;2;8
CDE - 0007135;16/06/2019;23/06/2019;14;Grossiste;9;9
